キャリア,地域,都道府県,店名,住所,URL,店舗コード,開店日,緯度,経度,取得元,取得日
rakuten,近畿,大阪府,ケーズデンキ クロスモール富田林店,584-0058 大阪府富田林市大字彼方989,https://network.mobile.rakuten.co.jp/shop-detail/5701/,5701,2019-02-28,34.488323,135.599821,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ケーズデンキ 高槻店,569-0065 大阪府高槻市城西町6-28,https://network.mobile.rakuten.co.jp/shop-detail/3271/,3271,2018-04-13,34.841698,135.6162,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ケーズデンキ 西成店,557-0025 大阪府大阪市西成区長橋2丁目5-34,https://network.mobile.rakuten.co.jp/shop-detail/1474/,1474,2026-03-06,34.64939211998647,135.49075349656795,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ケーズデンキ 東住吉中野店,546-0012 大阪府大阪市東住吉区中野1丁目15-9,https://network.mobile.rakuten.co.jp/shop-detail/8352/,8352,2022-06-03,34.62297164,135.5380185,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,コジマ×ビックカメラ 大東店,574-0044 大阪府大東市諸福5丁目13-25,https://network.mobile.rakuten.co.jp/shop-detail/1094/,1094,2025-12-12,34.70524264047305,135.5993814534349,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,コジマ×ビックカメラ 箕面店,562-0045 大阪府箕面市瀬川5丁目1-1 阪急オアシス箕面店 2F,https://network.mobile.rakuten.co.jp/shop-detail/1093/,1093,2025-12-11,34.81096868947589,135.45263284232723,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン セブンパーク天美店,580-0032 大阪府松原市天美東3丁目500 セブンパーク天美 3F,https://network.mobile.rakuten.co.jp/shop-detail/8311/,8311,2022-04-27,34.590587,135.54329,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 茨木店,567-0037 大阪府茨木市上穂東町3-23,https://network.mobile.rakuten.co.jp/shop-detail/8555/,8555,2025-06-26,34.82183981,135.5608062,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 外環柏原店,582-0001 大阪府柏原市本郷5丁目969,https://network.mobile.rakuten.co.jp/shop-detail/4081/,4081,2018-08-10,34.591495,135.610303,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 外環八尾店,581-0853 大阪府八尾市楽音寺1丁目93,https://network.mobile.rakuten.co.jp/shop-detail/2341/,2341,2017-05-26,34.642580,135.635400,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 岸和田店,596-0826 大阪府岸和田市作才町1丁目3-12,https://network.mobile.rakuten.co.jp/shop-detail/7733/,7733,2021-01-30,34.454191996845786,135.38456754028866,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 香里園アル・プラザ店,572-0028 大阪府寝屋川市日新町5-5 アル・プラザ香里園 3F,https://network.mobile.rakuten.co.jp/shop-detail/8551/,8551,2025-06-26,34.78316008,135.6235645,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 高石店,592-0012 大阪府高石市西取石3丁目17-15,https://network.mobile.rakuten.co.jp/shop-detail/8206/,8206,2022-03-04,34.520602,135.446631,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 高槻店,569-1144 大阪府高槻市大畑町24-10,https://network.mobile.rakuten.co.jp/shop-detail/6551/,6551,2019-06-20,34.841312,135.591751,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 堺中央環状店,591-8025 大阪府堺市北区長曽根町1919-1,https://network.mobile.rakuten.co.jp/shop-detail/8316/,8316,2022-04-26,34.56621677,135.5031842,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 四條畷イオンモール店,575-0001 大阪府四條畷市砂4丁目3-2 イオンモール内,https://network.mobile.rakuten.co.jp/shop-detail/0511/,0511,2015-10-23,34.746131,135.629484,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 住吉店,558-0042 大阪府大阪市住吉区殿辻1丁目8-21,https://network.mobile.rakuten.co.jp/shop-detail/8552/,8552,2025-06-19,34.6065392,135.4991866,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 新大阪店,532-0004 大阪府大阪市淀川区西宮原2丁目2-17 新大阪センイシティー3号館2F,https://network.mobile.rakuten.co.jp/shop-detail/3881/,3881,2018-07-13,34.734434,135.492931,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 吹田上新庄店,564-0034 大阪府吹田市西御旅町6-5,https://network.mobile.rakuten.co.jp/shop-detail/8554/,8554,2025-06-25,34.74901724,135.5275111,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 泉南イオンモール店,590-0535 大阪府泉南市りんくう南浜3-12 イオンモールりんくう泉南 1F,https://network.mobile.rakuten.co.jp/shop-detail/1181/,1181,2016-02-24,34.37959036979582,135.26647512713734,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 大日イオンモール店,570-0016 大阪府守口市大日東町1-18 イオンモール大日シネマ側 2F,https://network.mobile.rakuten.co.jp/shop-detail/0501/,0501,2015-10-16,34.751054,135.581599,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 東香里店,573-0073 大阪府枚方市高田1丁目20-50,https://network.mobile.rakuten.co.jp/shop-detail/3901/,3901,2018-07-13,34.776382,135.658737,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 東大阪店,578-0944 大阪府東大阪市若江西新町3丁目1-7,https://network.mobile.rakuten.co.jp/shop-detail/3891/,3891,2018-07-13,34.655586,135.597580,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 日根野イオンモール店,598-0021 大阪府泉佐野市日根野2496-1 イオンモール日根野別棟,https://network.mobile.rakuten.co.jp/shop-detail/8885/,8885,2025-11-20,34.39249,135.33421,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 日本橋店,556-0005 大阪府大阪市浪速区日本橋5丁目9-5 ジョーシン日本橋3F,https://network.mobile.rakuten.co.jp/shop-detail/0571/,0571,2015-11-24,34.658341,135.506291,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 富田林店,584-0025 大阪府富田林市若松町西1丁目1816-1,https://network.mobile.rakuten.co.jp/shop-detail/3091/,3091,2018-03-28,34.506668,135.599762,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 平野うりわり店,547-0024 大阪府大阪市平野区瓜破4丁目2-8,https://network.mobile.rakuten.co.jp/shop-detail/3391/,3391,2018-05-30,34.603256,135.550934,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 平野加美店,547-0001 大阪府大阪市平野区加美北5丁目6-40 ホームセンターコーナン 2F,https://network.mobile.rakuten.co.jp/shop-detail/8306/,8306,2022-04-22,34.63859738,135.5629655,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 豊中インター店,561-0857 大阪府豊中市服部寿町5丁目130-3,https://network.mobile.rakuten.co.jp/shop-detail/4531/,4531,2018-09-27,34.758201,135.463185,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 鳳店,593-8328 大阪府堺市西区鳳北町9丁510,https://network.mobile.rakuten.co.jp/shop-detail/8307/,8307,2022-04-22,34.54404405,135.462992,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ジョーシン 和泉中央店,594-0041 大阪府和泉市いぶき野3丁目15-7,https://network.mobile.rakuten.co.jp/shop-detail/3741/,3741,2018-06-29,34.462917,135.457087,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,テックランド ららぽーと堺店,587-0002 大阪府堺市美原区黒山22-1 3F,https://network.mobile.rakuten.co.jp/shop-detail/8457/,8457,2022-11-04,34.54067,135.56056,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,テックランドそよら東岸和田店,596-0825 大阪府岸和田市土生町2丁目32-50 そよら東岸和田内,https://network.mobile.rakuten.co.jp/shop-detail/8948/,8948,2025-11-01,34.44668927,135.3812739,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,テックランド羽曳野店,583-0861 大阪府羽曳野市西浦2丁目1842,https://network.mobile.rakuten.co.jp/shop-detail/8125/,8125,2022-01-21,34.54331374829741,135.605741011663,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ビックカメラ あべのキューズモール店,545-0052 大阪府大阪市阿倍野区阿倍野筋1丁目6-1 あべのキューズモール内3F,https://network.mobile.rakuten.co.jp/shop-detail/6181/,6181,2019-04-05,34.644047,135.511585,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ビックカメラ なんば店,542-0074 大阪府大阪市中央区千日前2丁目10-1,https://network.mobile.rakuten.co.jp/shop-detail/6001/,6001,2019-03-19,34.666793,135.502613,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,みんなのモバイル 大阪店,540-0012 大阪府大阪市中央区谷町5丁目6-12 新野村ビル 1F,https://network.mobile.rakuten.co.jp/shop-detail/8525/,8525,2025-01-17,34.67723777459203,135.5167907236077,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ヤマダデンキ LABI LIFE SELECT 千里,560-0082 大阪府豊中市新千里東町1丁目2-20,https://network.mobile.rakuten.co.jp/shop-detail/6661/,6661,2019-06-21,34.812250,135.494487,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ヤマダデンキ LABI1 LIFE SELECT なんば,556-0011 大阪府大阪市浪速区難波中2丁目11-35,https://network.mobile.rakuten.co.jp/shop-detail/6651/,6651,2019-06-24,34.659944,135.501222,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,ヨドバシカメラ マルチメディア梅田,530-0011 大阪府大阪市北区深町1-1,https://network.mobile.rakuten.co.jp/shop-detail/7601/,7601,2020-08-20,34.7041862,135.4963787,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル アリオ八尾店,581-0803 大阪府八尾市光町2丁目3 3F,https://network.mobile.rakuten.co.jp/shop-detail/5941/,5941,2019-03-21,34.632487,135.605722,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル アリオ鳳店,593-8325 大阪府堺市西区鳳南町3丁目199-12 アリオ鳳　3F319区画,https://network.mobile.rakuten.co.jp/shop-detail/7922/,7922,2021-12-03,34.52497782,135.4593131,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル イオンモールりんくう泉南店,590-0535 大阪府泉南市りんくう南浜3-12 イオンモールりんくう泉南1F,https://network.mobile.rakuten.co.jp/shop-detail/8293/,8293,2022-04-08,34.38057,135.26744,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル イオンモール茨木店,567-0033 大阪府茨木市松ケ本町8-30 イオンモール茨木3F38区画,https://network.mobile.rakuten.co.jp/shop-detail/5551/,5551,2019-02-25,34.810177,135.558077,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル イオンモール堺鉄砲町店,590-0905 大阪府堺市堺区鉄砲町1 2F,https://network.mobile.rakuten.co.jp/shop-detail/5751/,5751,2019-03-14,34.594051,135.481201,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル イオンモール堺北花田店,591-8008 大阪府堺市北区東浅香山町4丁1-12 イオンモール堺北花田2F,https://network.mobile.rakuten.co.jp/shop-detail/8133/,8133,2022-02-10,34.58375,135.51585,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル イオンモール四條畷店,575-0001 大阪府四條畷市砂4丁目3-2 イオンモール四條畷 3F,https://network.mobile.rakuten.co.jp/shop-detail/8530/,8530,2025-03-14,34.74579799,135.6280502,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル イオンモール大阪ドームシティ店,550-0023 大阪府大阪市西区千代崎3丁目13-1 -4F,https://network.mobile.rakuten.co.jp/shop-detail/6541/,6541,2019-06-21,34.670469,135.477918,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル イオンモール大日店,570-0016 大阪府守口市大日東町1-18 イオンモール大日2F,https://network.mobile.rakuten.co.jp/shop-detail/7798/,7798,2021-07-22,34.74967657,135.5803862,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル イオンモール鶴見緑地,538-0053 大阪府大阪市鶴見区鶴見4丁目17-1 イオンモール鶴見緑地3F,https://network.mobile.rakuten.co.jp/shop-detail/6591/,6591,2019-06-28,34.703586,135.566545,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル イオン吹田店,564-0027 大阪府吹田市朝日町2-101 イオン吹田 1F,https://network.mobile.rakuten.co.jp/shop-detail/1404/,1404,2026-02-27,34.763372977095635,135.52474967388255,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル イオン藤井寺SC店,583-0027 大阪府藤井寺市岡2丁目10-11 イオン藤井寺ショッピングセンター1F,https://network.mobile.rakuten.co.jp/shop-detail/7912/,7912,2021-11-26,34.57422983,135.5931998,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル いこらも～る泉佐野店,598-0062 大阪府泉佐野市下瓦屋2丁目2-77 いこらも～る泉佐野 2F,https://network.mobile.rakuten.co.jp/shop-detail/8619/,8619,2025-07-29,34.42244447,135.3279632,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル くずはモール店,573-1121 大阪府枚方市楠葉花園町15-1 くずはモール本館ハナノモール3F,https://network.mobile.rakuten.co.jp/shop-detail/2531/,2531,2017-07-24,34.861343,135.677504,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル じゃんぼスクエア河内長野店,586-0024 大阪府河内長野市西之山町5-20 じゃんぼスクエア河内長野 1F,https://network.mobile.rakuten.co.jp/shop-detail/1133/,1133,2025-11-29,34.45551665934906,135.5628421730116,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル セブンパーク天美店,580-0032 大阪府松原市天美東3丁目500 セブンパーク天美 2F,https://network.mobile.rakuten.co.jp/shop-detail/8549/,8549,2025-05-16,34.591537,135.5431523,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,大阪府,楽天モバイル デイリーカナートイズミヤ天下茶屋店,557-0041 大阪府大阪市西成区岸里1丁目1-95 デイリーカナートイズミヤ天下茶屋 1F,https://network.mobile.rakuten.co.jp/shop-detail/1358/,1358,2025-12-26,34.637675877003474,135.49599702643394,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
